death_date,name,rank,unit,gender,age,from,story,pid,webpage,eng
2023-10-07,רותם קוץ,סמל,אגף התקשוב,F,18,כפר עזה,"מפקדת כיתת טירונים בבה""ד 7, אגף התקשוב. הועלתה מדרגת רב""ט לדרגת סמל לאחר מותה.",323.0,https://www.idf.il/נופלים/חללי-המלחמה/רותם-קוץ/,Sergeant Rotem Kutz
2023-10-07,אושר שמחה ברזילי,סמל,אוגדת עזה,F,19,מזכרת בתיה,"סמלת מבצעים בחטיבה הצפונית. הועלתה מדרגת רב""ט לדרגת סמל לאחר מותה.",1355.0,https://www.idf.il/נופלים/חללי-המלחמה/אושר-שמחה-ברזילי/,Sergeant Osher Simha Barzilay
2023-10-13,יעקב נדלין,סרן (במיל'),אוגדת יהודה ושומרון,M,36,אור עקיבא,לוחם בגדוד 7037 בחטיבת שומרון.,2035.0,https://www.idf.il/נופלים/חללי-המלחמה/יעקב-נדלין/,Captain (res.) Yakov Nedlin
2023-10-07,יפתח גורני,סרן (במיל'),"יחידת הלוט""ר",M,51,באר מילכה,"לוחם צוות התערבות לוט""ר ניצנה.",1561.0,https://www.idf.il/נופלים/חללי-המלחמה/יפתח-גורני/,Captain (res.) Iftach Gorny
2023-10-07,שחר צמח,"רס""ם (במיל')",חיל הגנת הגבולות,M,39,בארי,"חבר כיתת הכוננות ביישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",187.0,https://www.idf.il/נופלים/חללי-המלחמה/שחר-צמח/,Sergeant major (res.) Shachar Zemach
2023-10-07,עמרי פרץ,"סמ""ר","חטיבת ביסל""ח",M,20,אליכין,"מפקד כיתה בגדוד 450 שבביסל""ח. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1555.0,https://www.idf.il/נופלים/חללי-המלחמה/עמרי-פרץ/,Staff sergeant Omri Perez
2023-10-12,עדי אודיה ברוך,"סמ""ר (במיל')",חטיבה מרחבית יהודה,F,22,קרית נטפים,"סמלת מבצעים בחטיבה מרחבית יהודה. הועלתה מדרגת סמל (במיל') לדרגת סמ""ר (במיל') לאחר מותה.",2034.0,https://www.idf.il/נופלים/חללי-המלחמה/עדי-אודיה-ברוך/,Staff sergeant (res.) Adi Odeya Borech
2023-10-07,עדי לנדמן,"סמ""ר",חיל הגנת הגבולות,F,19,יקנעם עילית,"תצפיתנית בגדוד 414, חיל הגנת הגבולות. הועלתה מדרגת סמל לדרגת סמ""ר לאחר מותה.",1518.0,https://www.idf.il/נופלים/חללי-המלחמה/עדי-לנדמן/,Staff sergeant Adi Landman
2023-10-07,דן אסולין,"רס""ר (במיל')",חיל הגנת הגבולות,M,38,מבטחים,"רבש""ץ ביישוב.",1364.0,https://www.idf.il/נופלים/חללי-המלחמה/דן-אסולין/,Master sergeant (res.) Dan Assulin
2023-10-09,דור שדה,סרן,חטיבת גבעתי,M,22,ערוגות,מפקד מחלקה בגדוד צבר שבחטיבת גבעתי. הועלה מדרגת סגן לדרגת סרן לאחר מותו.,2017.0,https://www.idf.il/נופלים/חללי-המלחמה/דור-שדה/,Captain Dor Sade
2023-10-07,עדי בהרב רבינוביץ,סרן (במיל'),חיל הגנת הגבולות,M,62,נתיב העשרה,חבר כיתת כוננות ביישוב.,505.0,https://www.idf.il/נופלים/חללי-המלחמה/עדי-בהרב-רבינוביץ/,Captain (res.) Adi Baharav Rabinovitz
2023-10-07,איברהים ח׳רובה,"רס""ב",חיל הגנת הגבולות,M,39,מע'אר,"גשש בחטיבה הצפונית באוגדת עזה. הועלה מדרגת רס""ם לדרגת רס""ב לאחר מותו.",1434.0,https://www.idf.il/נופלים/חללי-המלחמה/איברהים-ח-רובה/,Warrant officer Ibrahim Kharuba
2023-10-07,איתמר בן יהודה,"סמ""ר",חטיבת גולני,M,21,רחובות,"חובש קרבי וסמל מחלקת מרגמות בגדוד 13, חטיבת גולני.",470.0,https://www.idf.il/נופלים/חללי-המלחמה/איתמר-בן-יהודה/,Staff sergeant Itamar Ben Yehuda
2023-10-07,אברהם פליישר,"רנ""ג (במיל')",חיל הגנת הגבולות,M,63,מגן,"חבר כיתת הכוננות ביישוב. הועלה מדרגת רס""ב (במיל') לדרגת רנ""ג (במיל') לאחר מותו.",399.0,https://www.idf.il/נופלים/חללי-המלחמה/אברהם-פליישר/,Chief warrant officer (res.) Avraham Fleisher
2023-10-07,אביב ברעם,"רס""ם (במיל')",חיל הגנת הגבולות,M,33,כפר עזה,"חבר בכיתת הכוננות ביישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",293.0,https://www.idf.il/נופלים/חללי-המלחמה/אביב-ברעם/,Sergeant major (res.) Aviv Baram
2023-10-07,גיל אביטל,"רס""ם (במיל')",חיל הגנת הגבולות,M,56,ישע,חבר בכיתת הכוננות ביישוב.,1204.0,https://www.idf.il/נופלים/חללי-המלחמה/גיל-אביטל/,Sergeant major (res.) Gil Avital
2023-10-07,סער מרגוליס,"רס""ם (במיל')",חיל הגנת הגבולות,M,37,כיסופים,"חבר כיתת הכוננות ביישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",396.0,https://www.idf.il/נופלים/חללי-המלחמה/סער-מרגוליס/,Sergeant major (res.) Saar Margolis
2023-10-07,אליסף בן פורת,"סמ""ר",חיל הלוגיסטיקה,M,21,צפת,"טבח בגדוד 411, חטיבת האש. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1082.0,https://www.idf.il/נופלים/חללי-המלחמה/אליסף-בן-פורת/,Staff sergeant Eliasf Ben Porat
2023-10-07,אופק ארזי,"רס""ל (במיל')",חיל הגנת הגבולות,M,28,ניר יצחק,"חבר כיתת הכוננות ביישוב. הועלה מדרגת סמ""ר (במיל') לדרגת רס""ל (במיל') לאחר מותו.",650.0,https://www.idf.il/נופלים/חללי-המלחמה/אופק-ארזי/,Sergeant first class (res.) Ofek Arazi
2023-10-07,שחר אביאני,"רס""ם (במיל')",חיל הגנת הגבולות,M,56,כפר עזה,"רבש""צ היישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",291.0,https://www.idf.il/נופלים/חללי-המלחמה/שחר-אביאני/,Sergeant major (res.) Shachar Aviani
2023-10-14,קאמיי אחיאל,סמל,זרוע הים,F,18,ראש העין,"לוחמת סנפיר בפלגה 914. הועלתה מדרגת רב""ט לדרגת סמל לאחר מותה.",2036.0,https://www.idf.il/נופלים/חללי-המלחמה/קאמיי-אחיאל/,Sergeant Kamay Achiel
2023-10-14,עומר ניסים ביתן,"רס""ל (במיל')",חטיבה 5,M,22,בנימינה,"לוחם בגדוד 8111 שבחטיבה 5. הועלה מדרגת סמ""ר (במיל') לדרגת רס""ל (במיל') לאחר מותו.",2037.0,https://www.idf.il/נופלים/חללי-המלחמה/עומר-ניסים-ביתן/,Sergeant first class (res.) Omer Nissim Bitan
2023-10-07,אורי שמעון רוסו,"רס""ן (במיל')",חיל הגנת הגבולות,M,44,כפר עזה,חבר כיתת הכוננות ביישוב.,337.0,https://www.idf.il/נופלים/חללי-המלחמה/אורי-שמעון-רוסו/,Major (res.) Uri Shimon Russo
2023-10-07,אברהם גבריאל קורין,"רס""ם (במיל')",חיל הגנת הגבולות,M,56,חולית,"רבש""ץ ביישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",276.0,https://www.idf.il/נופלים/חללי-המלחמה/אברהם-גבריאל-קורין/,Sergeant major (res.) Abraham Gabriel Korin
2023-10-07,אופיר שושני,"סמ""ר",חיל המודיעין,F,20,כפר עזה,"מפקדת כיתת טירונים בבסיס מפרשית, חיל המודיעין. הועלתה מדרגת סמל לדרגת סמ""ר לאחר מותה.",338.0,https://www.idf.il/נופלים/חללי-המלחמה/אופיר-שושני/,Staff sergeant Ofir Shoshani
2023-10-07,ירון ויקטור שחר,"רס""ר (במיל')",חיל הגנת הגבולות,M,51,ניר יצחק,"רבש""ץ היישוב.",660.0,https://www.idf.il/נופלים/חללי-המלחמה/ירון-ויקטור-שחר/,Master sergeant (res.) Yaron Victor Shahar
2023-10-07,רם נגבי,"רס""ן (במיל')",חיל הגנת הגבולות,M,57,עין השלושה,"רבש""ץ הישוב.",204.0,https://www.idf.il/נופלים/חללי-המלחמה/רם-נגבי/,Major (res.) Ram Negbi
2023-10-07,דניאל ראשד,"סמ""ר",חטיבת גולני,M,19,שפרעם,"לוחם בגדוד 13 שבחטיבת גולני. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1461.0,https://www.idf.il/נופלים/חללי-המלחמה/דניאל-ראשד/,Staff sergeant Daniel Rashed
2023-10-15,אמתי צבי גרנות,סרן,עוצבת סער מגולן (7),M,24,תל אביב,מפקד צוות בגדוד 75 שבעוצבת 'סער מגולן' (7). הועלה מדרגת סגן לדרגת סרן לאחר מותו.,2039.0,https://www.idf.il/נופלים/חללי-המלחמה/אמתי-צבי-גרנות/,Captain Amitay Zvi Granot
2023-10-07,ליאל ויינשטיין,סמל,חיל הלוגיסטיקה,F,19,נתניה,"טבחית במפקדת חטיבת האש 215. הועלתה מדרגת רב""ט לדרגת סמל לאחר מותה.",1507.0,https://www.idf.il/נופלים/חללי-המלחמה/ליאל-ויינשטיין/,Sergeant Liel Vainshtein
2023-10-11,עידו קסלסי,"רס""ר (במיל')",חטיבת הקומנדו,M,23,הראל,"לוחם ביחידת מגלן, חטיבת הקומנדו. הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.",1638.0,https://www.idf.il/נופלים/חללי-המלחמה/עידו-קסלסי/,Master sergeant (res.) Ido Keslasi
2023-10-07,עמית וקס,"רס""ב (במיל')",חיל הגנת הגבולות,M,48,נתיב העשרה,"חבר כיתת הכוננות ביישוב. הועלה מדרגת רס""ם (במיל') לדרגת רס""ב (במיל') לאחר מותו.",529.0,https://www.idf.il/נופלים/חללי-המלחמה/עמית-וקס/,Warrant officer (res.) Amit Vax
2023-10-07,בועז אברהם,"רס""ם (במיל')",חיל הגנת הגבולות,M,61,ניר יצחק,חבר כיתת הכוננות ביישוב.,651.0,https://www.idf.il/נופלים/חללי-המלחמה/בועז-אברהם/,Sergeant major (res.) Boaz Abraham
2023-10-07,נדב עמיקם,"רס""ם (במיל')",חיל הגנת הגבולות,M,39,כפר עזה,"חבר כיתת הכוננות ביישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",290.0,https://www.idf.il/נופלים/חללי-המלחמה/נדב-עמיקם/,Sergeant major (res.) Nadav Amikam
2023-10-07,אופיר מרדכי ירון,"רס""ם (במיל')",חיל הגנת הגבולות,M,51,מגן,חבר כיתת הכוננות ביישוב.,400.0,https://www.idf.il/נופלים/חללי-המלחמה/אופיר-מרדכי-ירון/,Sergeant major (res.) Ofir Mordechai Yaron
2023-10-07,שלו דגן,"סמ""ר",חטיבת גולני,M,20,קרית ים,"לוחם בגדוד 51 שבחטיבת גולני. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",669.0,https://www.idf.il/נופלים/חללי-המלחמה/שלו-דגן/,Staff sergeant Shalev Dagan
2023-10-07,אופיר ארז,"רס""ן (במיל')",חיל הגנת הגבולות,M,57,סופה,חבר כיתת הכוננות בישוב.,1175.0,https://www.idf.il/נופלים/חללי-המלחמה/אופיר-ארז/,Major (res.) Ofir Erez
2023-10-07,איתן חדד,"רס""ם (במיל')",חיל הגנת הגבולות,M,43,בארי,חבר כיתת כוננות ביישוב.,80.0,https://www.idf.il/נופלים/חללי-המלחמה/איתן-חדד/,Sergeant major (res.) Eitan Hadad
2023-10-07,יובל גבאי,"רס""ר (במיל')",חטיבה מרחבית שומרון,M,35,רחובות,מפקד כיתה בגדוד 8109 שבחטיבה מרחבית שומרון.,226.0,https://www.idf.il/נופלים/חללי-המלחמה/יובל-גבאי/,Master sergeant (res.) Yuval Gabay
2023-10-07,טל אילון,"רס""ם (במיל')",חיל הגנת הגבולות,M,46,כפר עזה,חבר כיתת כוננות ביישוב.,299.0,https://www.idf.il/נופלים/חללי-המלחמה/טל-אילון/,Sergeant major (res.) Tal Eilon
2023-10-07,אופיר ליבשטין,"רס""ר (במיל')",חיל הגנת הגבולות,M,50,כפר עזה,ראש מועצת שער הנגב וחבר כיתת הכוננות ביישוב.,327.0,https://www.idf.il/נופלים/חללי-המלחמה/אופיר-ליבשטין/,Master sergeant (res.) Ofir Libstein
2023-10-07,חגי אבני,"רס""ם (במיל')",חיל הגנת הגבולות,M,50,בארי,חבר כיתת הכוננות ביישוב.,35.0,https://www.idf.il/נופלים/חללי-המלחמה/חגי-אבני/,Sergeant major (res.) Hagay Avni
2023-10-07,אורן שטרן,"רס""ן (במיל')",חיל הגנת הגבולות,M,49,נתיב העשרה,חבר כיתת הכוננות ביישוב.,513.0,https://www.idf.il/נופלים/חללי-המלחמה/אורן-שטרן/,Major (res.) Oren Stern
2023-10-07,אריה (אריק) קראוניק,"רס""ם (במיל')",חיל הגנת הגבולות,M,54,בארי,"רבש""ץ היישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",97.0,https://www.idf.il/נופלים/חללי-המלחמה/אריה-אריק-קראוניק/,Sergeant major (res.) Arie Kraunik
2023-10-07,איתי יהושע,סרן (במיל'),אגף המבצעים,M,36,חדיד,"לוחם ביחידה המטכ""לית לאבטחת אישים שבחטיבת המבצעים.",186.0,https://www.idf.il/נופלים/חללי-המלחמה/איתי-יהושע/,Master sergeant (res.) Itay Yehoshua
2023-10-07,רן פוסלושני,"רס""ם (במיל')",חיל הגנת הגבולות,M,48,נחל עוז,"חבר כיתת הכוננות בישוב. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",423.0,https://www.idf.il/נופלים/חללי-המלחמה/רן-פוסלושני/,Sergeant major (res.) Ran Poslushni
2023-10-20,עומר בלוה,"רס""ל (במיל')",חטיבת אלכסנדרוני,M,22,הרצליה,"מפקד כיתה בגדוד 9203 שבחטיבת אלכסנדרוני. הועלה מדרגת סמ""ר (מיל') לדרגת רס""ל (מיל') לאחר מותו.",195.0,https://www.idf.il/נופלים/חללי-המלחמה/עומר-בלוה/,Sergeant first class (res.) Omer Balva
2023-10-22,תמיר ברק,סמל,חיל ההנדסה הקרבית,M,19,ניר אליהו,"לוחם צמ""ה בחיל ההנדסה הקרבית, נפל בפעילות מבצעית באזור כיסופים. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2042.0,https://www.idf.il/נופלים/חללי-המלחמה/תמיר-ברק/,Sergeant Tamir Barak
2023-10-07,זיו דדו,"רס""ב",חטיבת גולני,M,36,רחובות,"מנהל עבודה לוגיסטי בגדוד 51 שבחטיבת גולני. הועלה מדרגת רס""ם לדרגת רס""ב לאחר מותו.",1703.0,https://www.idf.il/נופלים/חללי-המלחמה/זיו-דדו/,Warrant officer Ziv Dado
2023-10-26,שהם משה בן הרוש,"סמ""ר","חטיבת הנח""ל",M,20,חספין,"לוחם בסיירת נח""ל, חטיבת הנח""ל. נפטר מפצעיו ב-26.10 לאחר שנפצע בקרב ב-7.10. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",1707.0,https://www.idf.il/נופלים/חללי-המלחמה/שהם-משה-בן-הרוש/,Staff sergeant Shoam Moshe Ben-Harush
2023-10-07,שיראל חיים פור,"סמ""ר",החטיבה הצפונית,F,20,ראשון לציון,"סמלת מבצעים מהחטיבה הצפונית. הועלתה מדרגת סמל לדרגת סמ""ר לאחר מותה.",1394.0,https://www.idf.il/נופלים/חללי-המלחמה/שיראל-חיים-פור/,Staff sergeant Shirel Haim Pour
2023-10-29,ינון פליישמן,"רס""ל (במיל')",עוצבת ברק (188),M,31,ירושלים,"לוחם שריון בגדוד 71 שבעוצבת 'ברק' (188), נפל כתוצאה מהתהפכות טנק בצפון הארץ.",2044.0,https://www.idf.il/נופלים/חללי-המלחמה/ינון-פליישמן/,Sergeant first class (res.) Yinon Fleishman
