date,text
2024-01-20 08:58:23,"פעילות צה״ל ברצועת עזה; הכוחות השמידו משגרים מהם בוצע ירי לשטח הארץ וחיסלו מחבלים שניסו להטמין מטעני נפץ סמוך ללוחמים

הכוחות המתמרנים ממשיכים לפעול בשטח הרצועה, בסיוע לוחמי זרוע הים ובשיתוף כוחות חיל האוויר שתוקפים ומשמידים תשתיות טרור ואמצעי לחימה במרחבים השונים.

בפעילות בצפון הרצועה, כוחות מצוות הקרב של חטיבת יפתח זיהו מחבלים שפעלו סמוך אליהם וניסו להטמין מטעני נפץ במרחב. הלוחמים הגיבו בירי ומכלול האש החטיבתי הכווין כלי טיס של חיל האוויר שתקפו וחיסלו את המחבלים.

כחלק מפעילות נוספת של החטיבה בצפון הרצועה, פלוגת התצפית החטיבתית זיהתה חוליית מחבלים נעה לכיוון משגר נ״ט בתוך מבנה צבאי צמוד לכוחות, זאת במקביל למספר תצפיתני אויב שזוהו במרחב.
מכלול האש הכווין מסוקי קרב של חיל האוויר שחיסל את חוליית הנ״ט והשמיד את המבנים בהם פעלו תצפיתני האויב.

במהלך פעילות של לוחמי צוות הקרב של חטיבה 5 בצפון הרצועה, הכוחות איתרו מספר משגרים מהם בוצע ירי לשטח הארץ. 
כוח הנדסי של החטיבה השמיד את המשגרים.

בעיר ח'אן יונס שבדרום רצועת עזה, לוחמי צוות הקרב החטיבתי 7 פשטו על מתחם צבאי במרחב, בו איתרו והשמידו שישה משגרי טילים בהם רקטות מוכנות לשיגור. 
בנוסף, איתרו הלוחמים פיר תת קרקעי ומטעני חבלה במרחב. 
במהלך הפעילות, זיהו הכוחות שני חמושים שאיימו על הכוחות והכווינו כלי טיס של חיל האוויר שחיסל את המחבלים.

מצורף תיעוד מתקיפות צה״ל ברצועה: 

מצורף תיעוד מפעילות כוחות צה״ל ברצועה: 

מצורפות תמונות מפעילות כוחות צה״ל ברצועה:"
2024-01-20 13:03:09,"״אין מרחב ללא פיר, אין בית ספר או מסגד ללא אמצעי לחימה״: 
צק""ח 55 בהתקפה על הגדוד המזרחי של חטיבת חאן יונס. התיעודים וקולות הקשר"
2024-01-20 13:46:07,"מטוסי קרב של חיל האוויר תקפו לפני זמן קצר תשתית טרור, עמדת תצפית ועמדת שיגור של ארגון הטרור חיזבאללה במרחב אל עדייסא שבדרום לבנון. במהלך הלילה, טנק של צה""ל ירה להסרת איום במרחב הר דב.

בהמשך להתרעה על חדירת כלי טיס עוין בצפון, שוגר מיירט בעקבות זיהוי שווא. בשעות האחרונות זוהו שני שיגורים משטח לבנון לשטח ישראל, צה""ל תקף את מקורות הירי, אין נפגעים.

מצורף תיעוד מהתקיפות:"
2024-01-20 18:03:18,"מחרטות, דלק רקטי, ראשי קרב, בורות שיגור וחומרי נפץ:"
2024-01-20 23:16:34,"מטוסי קרב של חיל האוויר תקפו מוקדם יותר היום תשתית טרור ועמדת שיגור של ארגון הטרור חיזבאללה במרחבים אל עדייסא וחולא שבדרום לבנון.

בנוסף, זוהה מוקדם יותר היום שיגור אחד שחצה משטח לבנון לעבר מרחב הר דב שנפל בשטח פתוח.

מצורף תיעוד מהתקיפות:"
2024-01-21 05:58:27,"מצורפת הודעת דובר צה""ל בנושא שמו של חלל צה״ל אשר הודעה נמסרה למשפחתו: 

מצורף קישור לאתר צה""ל, בו מפורסמים ומתעדכנים פרטיהם ותמונותיהם של החללים:


בנוסף, באירוע בו נפל רס״ל (מיל׳) אוריאל אביעד סילברמן ז״ל, נפצעו באורח קשה קצין שריון במילואים ולוחם במילואים בגדוד 7421, ׳חטיבת קרייתי׳ (4). 

כמו כן, לוחם במילואים בגדוד 466, עוצבת ׳שועלי המרום׳ (646) נפצע באורח קשה בקרב במרכז רצועת עזה.

הפצועים פונו לקבלת טיפול רפואי בבתי החולים ומשפחותיהם עודכנו."
2024-01-21 06:55:51,לאחר קרבות עם מחבלים בעומק האדמה:
2024-01-21 09:13:24,"כוחות זרוע הים ממשיכים לסייע לכוחות הקרקעיים הפועלים ברצועת עזה בתצפית ובתקיפת מטרות של ארגוני הטרור. ביממה האחרונה, זיהו מבנה בו ארבו מחבלים לכוחותינו במרכז הרצועה ובשיתוף פעולה עם לוחמי חטיבה 179 תקפו את המחבלים והסירו את האיום.

הלחימה בחאן יונס נמשכת, בשיתוף פעולה עם חיל האוויר צלפי עוצבת הקומנדו חיסלו מחבלים רבים. כמו כן, לוחמי חטיבה 55 איתרו אמצעי לחימה רבים במבנה צבאי של החמאס.

במרחב דרג׳ תופאח בצפון הרצועה, לוחמי צוות הקרב החטיבתי 401 ניהלו קרבות ירי וחיסלו כ-15 מחבלים. כמו כן, פשטו על מבנה צבאי של החמאס ואיתרו מדים ואמצעי לחימה רבים.

מצורף תיעוד מתקיפות לוחמי זרוע הים ברצועת עזה: 

מצורפות תמונות מפעילות הכוחות ברחבי הרצועה ביממה האחרונה:"
2024-01-21 11:37:33,"לוחמי צה״ל במילואים, כוחות הנדסה ומג״ב הרסו הלילה בעיר חברון שבחטיבת יהודה את הבתים של שני מחבלים פעילי ארגון הטרור חמאס שביצעו יחד עם מחבל נוסף את הפיגוע במחסום המנהרות ב16.11.2023, בו נפל לוחם צה״ל, רב״ט אברהם פטנה ז""ל.

לוחמי צה""ל, שב""כ ומג""ב פעלו הלילה למעצר שבעה מבוקשים שברחבי יהודה ושומרון. בעיר שכם שבחטיבת שומרון עצרו הכוחות שני מבוקשים והחרימו אמצעי לחימה. בכפר חיזמא שבחטיבת בנימין איתרו והחרימו הכוחות אמצעי לחימה ביניהם רובה מסוג קרלו, חלקי נשק ותחמושת.

מצורף תיעוד מהריסת בתי המחבלים: 

מצורפות תמונות מהריסת בתי המחבלים:"
2024-01-21 15:36:34,"5 טון, 130 קמ""ש, 2 מקלעים - ונהג באמצע:"
2024-01-21 16:30:03,מפעל לייצור נשק בחצר בית ומשגר רקטות טעון במטע זיתים:
2024-01-21 17:57:37,"מצורפת הודעת דובר צה""ל בנושא שמו של חלל צה״ל אשר הודעה נמסרה למשפחתו: 

מצורף קישור לאתר צה""ל, בו מפורסמים ומתעדכנים פרטיהם ותמונותיהם של החללים:"
2024-01-22 09:38:53,"במסגרת פעילות צוות הקרב של חטיבת ׳יפתח׳ הלילה במרכז רצועת עזה חוסלה חוליית מחבלים שהתקרבה לעבר הכוחות. 
בהמשך, זוהו מספר מחבלים שניסו לארוב ללוחמים במרחב ובשיתוף פעולה נוסף עם חיל האוויר, הכווינו הלוחמים כלי טיס שחיסל את המחבלים.

בצפון רצועת עזה, כוחות מצוות הקרב של חטיבה 5 זיהו חוליית מחבלים חמושים. הלוחמים הגיבו בירי וחיסלו מחבל אחד, הכווינו  כלי טיס של חיל האוויר שחיסל את יתר המחבלים ומטוס קרב שהשמיד את המבנה הצבאי בו פעלה החוליה.

מצורף תיעוד מתקיפות צה""ל ברצועה:


מצורפות תמונות מפעילות כוחות צה""ל ברצועה:"
2024-01-22 11:21:12,"במהלך הלילה לוחמי צה""ל, שב""כ ומג""ב עצרו 15 מבוקשים ברחבי יהודה ושומרון ובחטיבת הבקעה והעמקים.

בכפרים מיתלון ונזלת עיסא שבחטיבת מנשה, עצרו הכוחות שמונה מבוקשים והשמידו מטעני נפץ שאותרו במרחב.

כמו כן, בביתוניא שבחטיבת בנימין ובמרח רבח שבחטיבת עציון הוחרמו כספי טרור רבים.

המבוקשים שנעצרו וכספי הטרור שהוחרמו הועברו להמשך טיפול כוחות הביטחון. אין נפגעים לכוחותינו."
2024-01-22 12:00:07,"פשיטות בקסבה, חיסול עשרות מחבלים ותקיפת מאות מטרות:"
2024-01-22 13:49:53,"בשעות האחרונות הופץ תיעוד של משרתי מילואים שמביעים מחאה בזמן שירות מילואים פעיל תוך שימוש בכלים צבאיים. המעשים הנראים בסרטון הינם בניגוד לפקודות ואין להם מקום בצה״ל, לא בשגרה ולא במלחמה. האירוע מתוחקר."
2024-01-22 16:57:00,"מטוסי קרב של חיל האוויר תקפו במרחב מארון א-ראס מוקדם יותר היום מבנה צבאי בו שהו מחבלים מארגון הטרור חיזבאללה. לאחר תקיפת המבנה ניתן לראות פיצוצי משנה רבים המעידים על המצאות אמצעי לחימה במקום. בנוסף הותקפו שלוש עמדות תצפית ומבנה צבאי של ארגון הטרור חיזבאללה במרחבים מרווחין, שיחין, טייבה וטיר-חרפא שבדרום לבנון. 

כמו כן, כוחות צה""ל תקפו במספר מרחבים נוספים בדרום לבנון.

מצורף תיעוד מהתקיפות:"
2024-01-22 18:37:30,"מצורפת הודעת דובר צה""ל בנושא שמותיהם של שלושה חללי צה״ל אשר הודעה נמסרה למשפחותיהם: 

מצורף קישור לאתר צה""ל, בו מפורסמים ומתעדכנים פרטיהם ותמונותיהם של החללים:


בקרב בו נפלו רס״ן דוד אלפסי ז״ל, רס״ן איליי לוי ז״ל וסרן אייל מבורך טויטו ז״ל נפצע לוחם נוסף מגדוד 202, חטיבת הצנחנים באורח קשה.

בנוסף, שני לוחמים בגדוד ההנדסה 603, עוצבת ׳סער מגולן׳ (7), נפצעו באורח קשה בקרב בדרום רצועת עזה.

הפצועים פונו לקבלת טיפול רפואי בבתי החולים, משפחותיהם עודכנו."
2024-01-22 20:03:16,"סימולטור לירי מרגמות ובריכת שחייה לתרגול פשיטה ימית:
לוחמי צק""ח 401 השמידו מוצב אימונים של חמאס בדרג׳ תופאח"
2024-01-22 23:31:06,"מטוסי קרב של חיל האוויר תקפו הערב תשתיות טרור ועמדות תצפית של ארגון הטרור חיזבאללה במרחב הכפרים בליידא ועיתרון שבדרום לבנון.

בנוסף, צה""ל תקף מוקדם יותר היום (ב') מבנה צבאי של הארגון במרחב מג'דל סלם.

מצורף תיעוד בנושא:"
2024-01-23 07:11:07,"מצורפת הודעת דובר צה""ל בנושא שמותיהם של עשרה חללי צה״ל אשר הודעה נמסרה למשפחותיהם: 

מצורף קישור לאתר צה""ל, בו מפורסמים ומתעדכנים פרטיהם ותמונותיהם של החללים:


בנוסף, בקרב בו נפלו הלוחמים, לוחם במילואים בגדוד 9206, חטיבה 205, נפצע באורח קשה.

הלוחם פונה לקבלת טיפול רפואי בבית חולים ומשפחתו עודכנה."
2024-01-23 09:40:40,"מצורפת הודעת דובר צה""ל בנושא שמותיהם של שבעה חללי צה״ל אשר הודעה נמסרה למשפחותיהם: 

מצורף קישור לאתר צה""ל, בו מפורסמים ומתעדכנים פרטיהם ותמונותיהם של החללים:"
2024-01-23 10:44:03,"אוגדה 98 מבצעת ביממה האחרונה מתקפה נרחבת בחאן יונס.
צוותי הקרב של חטיבת הצנחנים, חטיבת גבעתי וחטיבה 7 השלימו את כיתור חאן יונס ולוחמי עוצבת הקומנדו העמיקו את ההתקפה ללב המרחב, אשר משמש כמרכז כובד של חטיבת חאן יונס בארגון הטרור חמאס. 

ביממה האחרונה חיסלו הכוחות עשרות רבות של מחבלים בקרבות פנים אל פנים, בסיוע תקיפות חיל האוויר ובסגירת מעגלי אש תוך הכוונה מודיעינית.

בהתקלויות שונות חוסלו חוליות מחבלים חמושות בטילי RPG שהיו במרחק עשרות מטרים מהכוחות, מחבלים ששיגרו טילי נ""ט ומחבלים שחוסלו בעודם עוסקים במלכוד צירים ומבנים. עוד נחשפו בפעילות הכוחות, רקטות מוכנות לשיגור, מתחמי לחימה, פירים ואמצעי לחימה רבים.

מצורף תיעוד מתקיפות צה""ל בחאן יונס: 

מצורפות תמונות מפעילות הכוחות ברצועת עזה:"
